clases;Varianza_aX;Varianza_aY;Varianza_aZ;Varianza_gX;Varianza_gY;Varianza_gZ;Suelo
1021;0.03430661;0.0106098;1024584384;913582011.9;19939335313;243310979.7;1
1022;0.00769185;0.02034689;3292077159;726997005.4;1538307194;301027127.9;1
1023;0.01964645;0.01527104;7582902833;1183530900;7647369110;152080395.7;1
1024;0.06857516;0.02692805;7565153694;1274158428;12884017914;963591040.4;1
1025;0.01129281;0.00437456;331802615;657576925.4;20538121537;525001573.5;1
1026;0.07183484;0.00771329;7735055592;940935133.6;29959601864;821473905.8;1
1027;0.00720284;0.00651865;369021906;1271261266;15587284933;813277627;1
1028;0.04131141;0.00587921;7940772299;1701859435;36034027334;319045518.2;1
1029;0.00613;0.01320156;2199849315;771200949.8;2699979230;284011623;1
1030;0.02885276;0.00395001;7953282072;933437935.6;2546478028;180795582.4;1
1031;0.03487925;0.0048298;2936466167;853580076.4;155241395.6;119093505.8;1
1032;0.00846484;0.00042556;2573226524;177754317.8;11907922391;63756125.25;1
1033;0.055573;0.00051944;7988170081;1223930426;25821541204;145659006.6;1
1034;0.0034438;0.00125589;0.11983376;714041382;5793421462;101048583.5;1
1035;0.06386649;0.00340676;7732543986;1286173325;23678335574;112505845;1
1036;0.01308925;0.01218396;0.19447724;433354569.8;383692351.9;262366221.3;1
1037;0.04376385;0.00302681;1797714374;885160427;9134742840;213887765.8;1
1038;0.09453585;0.0102332;6676849874;700451331.2;10208217637;329384153;1
1039;0.00571689;0.00438184;1800099623;1128008627;18243074524;144892447.9;1
1040;0.05129224;0.01059804;7328608632;2212575863;32701528524;663812605;1
1041;0.00196136;0.00162604;9029767862;1519543425;8233025126;510812933.9;1
1042;0.06547136;0.00375049;8484760896;2621786937;25484683244;212592305.1;1
1043;0.0098336;0.01228441;2365887687;877256875.8;1950594330;528942704.1;1
1044;0.01577184;0.002447;4548393643;340763168.4;2363414875;485766594.8;1
1045;0.02649204;0.01319604;5504778612;845045826.9;6128812121;935681679;1
1046;0.0067558;0.00370681;3799874733;554344070.2;19955397087;353403098.4;1
1047;0.01709061;0.00402749;5622873776;3992625642;27908300461;269419731.5;1
1048;0.01286304;0.01470956;4556196848;1122191728;18134631983;815425950.8;1
1049;0.03749844;0.004361;7496681125;3364856085;37936429972;411464438.3;1
1050;0.00352509;0.00893529;2708880704;737020973.6;6170608635;359850154.2;1
1051;0.0521636;0.0050866;9293600054;1100891059;15602923220;634872226.6;1
1052;0.01453281;0.00439944;1242277003;525685969.4;528214789.8;405027494.7;1
1053;0.00403129;0.00230996;3871839667;1581018257;18141993560;57366851.49;1
1054;0.05595149;0.0097992;7802255209;2527906972;25975871823;203081511.9;1
1055;0.00710836;0.01127316;3842384706;733109325.7;15218682597;724739303.6;1
1056;0.02146445;0.00932449;562202822;1255296635;18239159913;210066877.2;1
1057;0.00454609;0.04764385;3708002495;1948714885;229801837;1444474303;1
1058;0.01012141;0.02250489;8221676698;893792551.7;12479974883;168342513.6;1
1059;0.01789641;0.0063094;5188139802;1119181387;11855233232;771527575.5;1
1060;0.01046201;0.01286824;4667665394;766972140.2;30415656884;2008900137;1
1061;0.01382704;0.00406769;6203601124;2197109018;29962744633;381006480.8;1
1062;0.00290304;0.02707449;2769743041;484421766.6;5998212073;533630382;1
1063;0.04701301;0.0066822;635482093;1008040985;11253333739;332500918;1
1064;0.02141009;0.00398024;1282903516;649837916.8;321935266.6;311448029;1
1065;0.00782209;0.01188649;3032109364;1343707401;13789212344;436145642.7;1
1066;0.07312436;0.00143249;6028614477;579817536.2;19891914070;274182407.7;1
1067;0.00966236;0.01359585;4338093095;1006485352;22989236739;645900898.6;1
1068;0.02635924;0.00284589;7716410843;3335175571;30837308865;583837020.8;1
1069;0.00641969;0.01411864;3334721423;571829294.8;2089560933;464217064.8;1
1070;0.04870385;0.00572096;1114213856;1154179490;3846545107;679630287.9;1
1071;0.03299701;0.00899529;3361497683;366147045;1065546161;550327873.2;1
1072;0.01274849;0.00652925;2552313856;814171898.8;12594828997;280987916.5;1
1073;0.06113701;0.00525616;691736276;1089185435;17726017876;357285369.6;1
1074;0.00455289;0.0088914;2502548036;537536425.3;14510211754;1512781663;1
1075;0.02923121;0.01292545;6321448708;1826213330;26394412243;709994630.4;1
1076;0.00226089;0.01415796;0.18001404;884981375.1;2364155641;493155341.1;1
1077;0.02584869;0.01110024;5783430403;1423033844;11630312386;416993814.6;1
1078;0.00543224;0.00529816;0.16999096;241547502.4;410716957;455034148.1;1
1079;0.00092289;0.01276941;3643634825;2184943202;16598444648;998640810.8;1
1080;0.02753669;0.00430436;5504341458;1619830878;17964683550;1170151805;1
1081;0.04138084;0.02599024;4329639065;1494782904;12444235212;1854181228;1
1082;0.01109261;0.00255421;6200028667;3424128518;21909598951;602250419.6;1
1083;0.00726321;0.01944956;2456728436;624031066;4042616759;531105125.3;1
1084;0.02913125;0.02183844;1701283963;4511799986;13641991910;1294736931;1
1085;0.01225256;0.02090156;1381735955;3370370378;2670488424;1530341247;1
1086;0.01373844;0.04251165;5499604251;703486573;22470443396;680835754.7;1
1087;0.04144349;0.00531864;6943121783;2228958940;24076110240;483885864;1
1088;0.00621896;0.00440565;4223881712;528901050.6;27246286417;367253456.8;1
1089;0.01737264;0.00254169;5922887058;2288227587;30380677252;325178518.3;1
1090;0.00552724;0.02213356;2329452008;622000956.3;9947171045;657685402.4;1
1091;0.03578669;0.02090025;5726112944;1546984457;6253684272;870583618.5;1
1092;0.01442436;0.01339424;2451091847;903309611.6;250931955.7;224630823.2;1
1093;0.00587464;0.02296836;4277240838;369150741.8;9688826284;73782556.09;1
1094;0.06854636;0.0022514;6098715643;417900739.1;11958781324;286126657.4;1
1095;0.00579885;0.01926501;286922468;1258645693;16649137502;1195403054;1
1096;0.01964601;0.00309349;592409347;1630466079;24172940129;587728550.7;1
1097;0.00213601;0.01386244;1904904161;556955109.6;2667101861;271748842.2;1
1098;0.08789616;0.04808141;696555495;1428923234;16316665162;972860319;1
1099;0.02857776;0.01870045;0.23941384;1020536112;651623507.6;468270043.2;1
1100;0.06749909;0.00221756;1913822383;832327322;6349935862;163895524.4;1
1101;0.04854961;0.0087856;7241714902;1002951783;10329481045;433432913.8;1
1102;0.00787224;0.00154376;113195065;533077425.9;13099225188;380101667.4;1
1103;0.03968276;0.00227276;5753989516;3304380195;24481200278;514432786.7;1
1104;9550551776;0.00960429;922644732;914762122.1;6920945110;174169467.4;1
1105;0.03823764;0.017749;6382908005;1120917089;21064856453;560919598.8;1
1106;0.00485636;0.00393289;2453088035;610043782.5;4228438736;154028296.4;1
1107;0.05207176;0.00289821;6397408601;674159667.3;2306609737;466238075.4;1
1108;0.04172364;0.01291209;3100212094;2191501661;928950076.2;1232996568;1
1109;0.00803836;0.0018006;1002553686;699337745;13885219711;575571696.8;1
1110;0.03283304;0.00280501;5634020452;2745729716;22354761004;473142597;1
1111;0.00937821;0.01777461;3002150006;590866658.1;3043338982;492422098.2;1
1112;0.02167584;0.03162241;1152109659;1743439570;3261803424;681911247.9;1
1113;0.01643744;0.03213781;2684594631;918509188;372586367;964771986;1
1114;0.01159329;0.03992104;3898287959;1851521750;10164877559;609800370.2;1
1115;0.06129349;0.00357716;6751898765;1311889787;22710250617;311951774.5;1
1116;0.00407201;0.00283344;9316060905;359085602.7;14282848216;752447862;1
1117;0.05106961;0.00760456;8293013131;3720625512;38790990159;534389468.3;1
1118;0.00213524;0.00972525;2126267175;364285819.6;5537304813;117923629.6;1
1119;0.04550076;0.00481104;6416163942;695256789.6;10149430315;312776339.8;1
1120;0.02764329;0.00649825;1233822349;1513814698;199240245;394883332.9;1
1121;0.01954884;0.01024801;5354176723;1401825716;9588309916;124135254.1;1
1122;0.02492844;0.00844029;5205212368;1273200944;9183572511;175015567.2;1
1123;0.00396649;0.0167784;4886479873;2784892400;30333347740;753044086.4;1
1124;0.0095352;0.01077216;4782679346;3266429818;18000199437;390099874.6;1
1125;0.00466629;0.01200024;3472305914;3376662765;30960718848;2153682865;1
1126;0.01756921;0.00387204;5039942709;4525251851;21891887865;664782133.7;1
1127;0.00424049;0.00695884;2312413032;1661961860;10185432725;515500846.4;1
1128;0.02881609;0.00295861;5424439951;3877432923;20441157938;641835192.6;1
1129;0.01077404;0.01486876;0.30540149;2344895048;7364995628;409076868.5;1
1130;0.03598724;0.00462276;5617137519;3805728028;19456321489;530701511.1;1
1131;9513622627;0.00924909;1106523992;1104811261;10502797965;585367470.7;1
1132;0.03329569;0.00546616;6718751791;7899851988;25626056192;664211776.2;1
1133;0.00330325;0.02838109;9762303415;3251157936;10745229594;2571636918;1
1134;0.01911309;0.01280045;5921836611;6281272320;21564367129;1004876663;1
1135;0.00489596;0.02715869;3681279471;2734671130;11077203340;1653366457;1
1136;0.0018596;0.03431624;1971376053;662208578.4;5499782431;261330603;1
1137;0.03577441;0.0862858;5534671289;2805998782;4724407902;2414081316;1
1138;0.01487024;0.00360984;1245315865;1273216575;14144497649;465732772.6;1
1139;0.03184656;0.01048985;2329548416;1958735472;2491760439;667047380.3;1
1140;0.09456441;0.00751401;1186724043;2064288686;12125667157;218537723.3;1
1141;0.03283169;0.06494181;3976150453;2590709807;1102525940;1791356950;1
1142;0.01574281;0.05663684;7197294165;1427804437;10781942147;671350233.4;1
1143;2468042632;0.00342389;5040955019;816874450.6;6245726133;121135962.2;1
1144;0.08834365;0.01741416;6174433983;3562382081;23679469292;337397773.2;1
1145;0.01289061;0.03256784;7223103416;1946206906;11238503881;1047692691;1
1146;0.01617869;0.01101981;1394036014;1163442098;13043934209;332694244.5;1
1147;0.0106738;0.02130421;4532527705;755216411.1;1695892184;1061363674;1
1148;0.00761936;0.01049816;1012198281;799815460.6;7647519320;61400314.69;1
1149;0.01072184;0.03114344;5283619262;2519718780;5744047441;2032687744;1
1150;0.0042146;0.01829984;4857172987;1405731980;18691968106;267042511.4;1
1151;0.05085064;0.01862625;6336624899;3336983130;21497603462;846776109.6;1
1152;0.00754365;0.02507705;5368214468;4042942050;42709378605;3550593682;1
1153;0.01933616;0.01048945;6586563778;6991691349;36067500429;1643405309;1
1154;0.00370216;0.02270781;4399699385;6685207888;23392228980;5358054062;1
1155;0.01660264;0.01406721;6129659565;3971074334;35024119220;2292212462;1
1156;0.00550004;0.01745169;4070466948;3660596814;26692053537;4034772081;1
1157;0.01204641;0.01207756;6005739145;4608105484;33253684135;979337387.2;1
1158;0.0015254;0.05711116;4148809496;5101228399;25895176184;2845879544;1
1159;0.00390529;0.01270164;1885020109;1164714140;18387476905;1836239560;1
1160;0.02541445;0.01289084;6704726745;2760233526;34439550609;2601359058;1
1161;0.01446444;0.01357569;6147570045;2399888955;35431288910;354533176.1;1
1162;0.00430869;0.00458141;378968453;3429072363;24667263809;208728456.8;1
1163;0.03338104;0.027181;6317242499;2308487307;32867228318;779179289.7;1
1164;0.00231409;0.00676469;438726341;1968629348;12979939911;271838780.1;1
1165;0.00831049;0.02155336;8091577974;1333848162;16593308660;440683239.9;1
1166;0.03683389;0.00840404;4006059313;1172334534;3166153957;188549486.8;1
1167;0.00986525;0.02062629;8022294018;626722943.8;5490640291;178829837.6;1
1168;0.02893136;0.01823569;5768764978;849624123.4;12590726612;1150175633;1
1169;0.01564404;0.01973069;405688024;1310218302;23461008819;720214995.4;1
1170;0.00333905;0.02058381;5420207882;2122754813;19122240384;2284537933;1
1171;0.00218824;0.00531516;3241428908;502371909.2;18776346959;963073236.8;1
1172;0.00589444;0.00576121;6409820783;3062548366;32916845014;522010134.1;1
1173;0.00638301;0.00724629;5289341642;2005889150;14853894281;989397745.9;1
1174;0.0191516;0.0055526;5969204872;469126320.2;11406373139;177072181.1;1
1175;0.01642896;0.02286489;4603898619;807271250.8;3446542225;400094439.5;1
1176;0.01038729;0.01751584;851246069;649672586.4;8924966297;246119571.7;1
1177;0.03395776;0.01448024;1006998595;1399365798;9656176328;680602155.1;1
1178;0.08393564;0.04749029;1130419702;4685926183;26309395560;2184293640;1
1179;0.00630704;0.03150121;3085109632;3254197662;2907870736;1941737044;1
1180;0.00526449;0.03636609;8633945487;303673539.8;7653674245;593903928.5;1
1181;0.01182564;0.00770249;5269989019;962723751.8;11575799960;1016119585;1
1182;0.00687056;0.03334116;469290196;1095475737;22323286581;1717841898;1
1183;0.00405984;0.01668161;525635.5;2215359684;29119766339;391883054.8;1
1184;0.02667036;0.01615169;5758969749;2392165466;15607009977;1439926835;1
1185;0.00673764;0.01456389;7025885407;976511153.6;8028030407;257808622.2;1
1186;0.02476145;0.00367396;2345781287;1543182618;1275651198;822088354.8;1
1187;0.02743229;0.01014396;643689107;1200888779;18559877457;73435786.8;1
1188;0.00681616;0.01332356;420867999;4011514629;32311900137;829047268.4;1
1189;0.01078004;0.0396094;5918956424;4703466863;22357844630;1625925345;1
1190;0.00386084;0.01409149;4690732529;6992185935;34282894131;666072292.3;1
1191;0.01564584;0.05179976;596716201;9305303152;45351945488;1390265189;1
1192;0.01099496;0.0129962;3862986016;4433246412;29746833948;520290241.8;1
1193;0.03525189;0.02687745;5823114963;2874446219;16606976319;1068684114;1
1194;0.00281721;0.00746424;659290389;1919528845;23939533615;253274535.4;1
1195;0.00981761;0.05443976;6482952091;5118878816;17711595820;1389808667;1
1196;0.01653964;0.02757005;1052359168;1714851712;27262940340;1145890476;1
1197;0.02398236;0.0038624;4705435284;1299649541;7999698894;444560388.7;1
1198;0.00646064;0.01328985;1067578218;982143457.5;4973496809;396971402.2;1
1199;0.01987285;0.01152489;3265147105;678314587.7;1222283248;215597754.1;1
1200;0.0232758;0.02365865;9785404298;2521143623;14297313295;766734808.6;1
1201;0.02583544;0.03687909;9625458106;2212425424;15128245777;1228458590;1
1202;0.03489384;0.01084476;7011387027;2853537845;17109466131;358567740.4;1
1203;0.0110456;0.00266001;4775703892;1400176360;25172076493;314457517;1
1204;0.00747116;0.0267724;4993264723;2276090240;31582540256;525775658.9;1
1205;0.00443661;0.0101934;4444131813;2416475727;26324494966;354705604;1
1206;0.01069281;0.00419896;4443032514;1717168295;17496286036;513058251.5;1
1207;0.0180762;0.00961016;8168047538;978745596;19149793118;325680317;1
1208;0.00962196;0.00779429;2191291171;524843252;994823105.2;779302880.4;1
1209;0.0160762;0.00702124;5868305606;784950057.4;9811880802;297133889.5;1
1210;0.04230124;0.01479236;6986826987;879501989.6;12343447476;505862575.2;1
1211;0.01454561;0.02115124;4878367721;2920612234;32962281840;531256021.5;1
1212;0.06384281;0.03327801;7640403915;4195352965;27938498617;659742584.8;1
1213;0.01060976;0.01558204;4913664037;4116840603;40155710867;1580324297;1
1214;0.03386944;0.01868924;8136110198;7623675303;41169297151;705317943.2;1
1215;0.01035185;0.01814065;4618417555;6165551540;44638366041;1998061435;1
1216;0.01057001;0.03221496;5984755952;6964495873;30835179857;794514646.9;1
1217;0.00493129;0.01737084;5417080799;3426288285;32460591870;1165449175;1
1218;0.04999216;0.01468604;630400196;6445510998;43574391625;387446856.4;1
1219;0.007198;0.01099396;4608636358;6410425567;18447409908;979051314.5;1
1220;0.01418964;0.02077405;5735029412;5142401746;27991668629;410318929.5;1
1221;0.01202901;0.04931556;5149300752;5679437356;6786405740;1943885847;1
1222;0.00457401;0.02665596;1257917382;2023768546;16578612619;861199395.8;1
1223;0.01979764;0.00482065;6159477351;3146021684;2147969367;821074932.7;1
1224;0.00432116;0.01400681;8864192656;1157142229;4013406100;639823866.4;1
1225;0.01407256;0.01229876;475949602;1087374098;5808469287;890739017.8;1
1226;0.00594541;0.01359049;5802092929;1550099612;27862420518;382385269.3;1
1227;0.0264904;0.01335945;512000214;2405636992;19631722161;452163643.2;1
1228;1665653674;0.00464189;1963608413;1043035732;17833018596;325341562.8;1
1229;0.04948764;0.02183556;5479636646;3697381579;21370487119;1354878845;1
1230;0.03849344;0.03936736;2457455508;7012900770;23795103779;1351981505;1
1231;0.05148124;0.0446136;5188269974;2132472001;23134190844;1370143684;1
1232;0.01732041;0.00724269;9806008821;648800913.1;8467425675;235030251.3;1
1233;0.00721969;0.02034801;1191443976;1654453718;13582938088;1195864445;1
1234;0.0084024;0.00543384;1019395294;439926081.2;5654683452;33833176.69;1
1235;9458519992;0.00958705;3080980551;1154316427;5429182715;60838355.45;1
1236;0.01430529;0.01937784;1780145751;1926841343;17054074285;463902620.1;1
1237;0.0057898;0.01253409;1352318312;895097043.2;29324770009;141856537.3;1
1238;0.01243696;0.01126056;695288636;1125770558;15346593454;829662404.9;1
1239;0.00439525;0.01204441;9260229017;1166862338;17942516105;526946336.1;1
1240;0.01117176;0.03387124;725599839;1371468342;6488071246;810608025.4;1
1241;0.0087142;0.02891061;1433824224;975184458.2;9500027267;357583959.7;1
1242;0.01161356;0.01733536;6194931306;1552113994;3958196015;982622294;1
1243;0.008428;0.02788305;7169356717;1646542700;21336244099;255757277.4;1
1244;0.01673941;0.01549844;5646568246;2079352865;21565584463;1182462630;1
